gene_name,in_ncg,in_civic,external_source_count,external_sources,max_external_evidence_score,consensus_label,consensus_confidence,high_confidence_label
DHPS,False,False,0,,0.0,0,negative_candidate,0.0
AL121899.2,False,False,0,,0.0,0,negative_candidate,0.0
DYNC2I2,False,False,0,,0.0,0,negative_candidate,0.0
LINC01098,False,False,0,,0.0,0,negative_candidate,0.0
SLC35B2,False,False,0,,0.0,0,negative_candidate,0.0
DIRC1,False,False,0,,0.0,0,negative_candidate,0.0
SOX4,False,False,0,,0.0,0,negative_candidate,0.0
KIAA1191,False,False,0,,0.0,0,negative_candidate,0.0
H2AW,False,False,0,,0.0,0,negative_candidate,0.0
VARS2,True,False,1,NCG,1.0,1,single_source_positive,
DEFA3,False,False,0,,0.0,0,negative_candidate,0.0
VDAC3,False,False,0,,0.0,0,negative_candidate,0.0
PPAN-P2RY11,False,False,0,,0.0,0,negative_candidate,0.0
ODF3B,False,False,0,,0.0,0,negative_candidate,0.0
LINC02694,False,False,0,,0.0,0,negative_candidate,0.0
RYR2,False,False,0,,0.0,0,negative_candidate,0.0
NDUFB3,False,False,0,,0.0,0,negative_candidate,0.0
IL19,False,False,0,,0.0,0,negative_candidate,0.0
WASHC1,False,False,0,,0.0,0,negative_candidate,0.0
SNORD114-15,False,False,0,,0.0,0,negative_candidate,0.0
TMIE,False,False,0,,0.0,0,negative_candidate,0.0
NUDT3,False,False,0,,0.0,0,negative_candidate,0.0
CCDC157,False,False,0,,0.0,0,negative_candidate,0.0
ZNF322P1,False,False,0,,0.0,0,negative_candidate,0.0
LTB4R2,False,False,0,,0.0,0,negative_candidate,0.0
VWA1,False,False,0,,0.0,0,negative_candidate,0.0
CCL2,False,False,0,,0.0,0,negative_candidate,0.0
VBP1,False,False,0,,0.0,0,negative_candidate,0.0
CYB561,False,False,0,,0.0,0,negative_candidate,0.0
PDZD11,False,False,0,,0.0,0,negative_candidate,0.0
TCN2,False,False,0,,0.0,0,negative_candidate,0.0
EDEM1,True,False,1,NCG,1.0,1,single_source_positive,
RSRC2,False,False,0,,0.0,0,negative_candidate,0.0
ERG28,False,False,0,,0.0,0,negative_candidate,0.0
POU6F1,False,False,0,,0.0,0,negative_candidate,0.0
MRPS16,False,False,0,,0.0,0,negative_candidate,0.0
NAA20,False,False,0,,0.0,0,negative_candidate,0.0
KRT18P23,False,False,0,,0.0,0,negative_candidate,0.0
SNAPIN,False,False,0,,0.0,0,negative_candidate,0.0
GSPT1,False,False,0,,0.0,0,negative_candidate,0.0
RPL23AP42,False,False,0,,0.0,0,negative_candidate,0.0
TTC1,False,False,0,,0.0,0,negative_candidate,0.0
PPIF,False,False,0,,0.0,0,negative_candidate,0.0
AL136295.1,False,False,0,,0.0,0,negative_candidate,0.0
MIR802,False,False,0,,0.0,0,negative_candidate,0.0
SNORD114-25,False,False,0,,0.0,0,negative_candidate,0.0
AC006059.2,False,False,0,,0.0,0,negative_candidate,0.0
CST6,False,False,0,,0.0,0,negative_candidate,0.0
GTPBP2,False,False,0,,0.0,0,negative_candidate,0.0
PHOSPHO1,False,False,0,,0.0,0,negative_candidate,0.0
SNCG,False,False,0,,0.0,0,negative_candidate,0.0
ADI1,False,False,0,,0.0,0,negative_candidate,0.0
PRAP1,False,False,0,,0.0,0,negative_candidate,0.0
MBOAT7,False,False,0,,0.0,0,negative_candidate,0.0
DRG1,False,False,0,,0.0,0,negative_candidate,0.0
EBNA1BP2,False,False,0,,0.0,0,negative_candidate,0.0
PSMB9,False,False,0,,0.0,0,negative_candidate,0.0
RHOF,False,False,0,,0.0,0,negative_candidate,0.0
MIR1208,False,False,0,,0.0,0,negative_candidate,0.0
IFIT3,True,False,1,NCG,1.0,1,single_source_positive,
PLAAT3,False,False,0,,0.0,0,negative_candidate,0.0
MRTO4,False,False,0,,0.0,0,negative_candidate,0.0
WDR46,False,False,0,,0.0,0,negative_candidate,0.0
TMEM127,True,False,1,NCG,1.0,1,single_source_positive,
RPSA,False,False,0,,0.0,0,negative_candidate,0.0
MIR544A,False,False,0,,0.0,0,negative_candidate,0.0
CDR1,False,False,0,,0.0,0,negative_candidate,0.0
TRAPPC3,False,False,0,,0.0,0,negative_candidate,0.0
SSR1,False,False,0,,0.0,0,negative_candidate,0.0
MIR30D,False,False,0,,0.0,0,negative_candidate,0.0
MFRP,False,False,0,,0.0,0,negative_candidate,0.0
GNA12,True,False,1,NCG,1.0,1,single_source_positive,
TMEM167B,False,False,0,,0.0,0,negative_candidate,0.0
AC093827.5,False,False,0,,0.0,0,negative_candidate,0.0
BOK,True,False,1,NCG,1.0,1,single_source_positive,
HAPLN2,False,False,0,,0.0,0,negative_candidate,0.0
HACD3,False,False,0,,0.0,0,negative_candidate,0.0
DCTPP1,False,False,0,,0.0,0,negative_candidate,0.0
LINC00173,False,False,0,,0.0,0,negative_candidate,0.0
CCDC153,False,False,0,,0.0,0,negative_candidate,0.0
C7ORF50,False,False,0,,0.0,0,negative_candidate,0.0
TRAFD1,False,False,0,,0.0,0,negative_candidate,0.0
SNORD116-11,False,False,0,,0.0,0,negative_candidate,0.0
POC1B-GALNT4,False,False,0,,0.0,0,negative_candidate,0.0
LRP1B,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
TBCB,False,False,0,,0.0,0,negative_candidate,0.0
ADAMTS8,False,False,0,,0.0,0,negative_candidate,0.0
GCSH,False,False,0,,0.0,0,negative_candidate,0.0
MAFB,True,False,1,NCG,1.0,1,single_source_positive,
CLNS1A,False,False,0,,0.0,0,negative_candidate,0.0
TAFA4,False,False,0,,0.0,0,negative_candidate,0.0
NUDT21,False,False,0,,0.0,0,negative_candidate,0.0
CRYGB,False,False,0,,0.0,0,negative_candidate,0.0
CRB3,False,False,0,,0.0,0,negative_candidate,0.0
H3-3B,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
PIK3R2,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
HLA-DPA1,False,False,0,,0.0,0,negative_candidate,0.0
PRR5-ARHGAP8,False,False,0,,0.0,0,negative_candidate,0.0
GUK1,False,False,0,,0.0,0,negative_candidate,0.0
TMEM98,False,False,0,,0.0,0,negative_candidate,0.0
EXOSC5,False,False,0,,0.0,0,negative_candidate,0.0
IFRD2,False,False,0,,0.0,0,negative_candidate,0.0
NT5C3B,False,False,0,,0.0,0,negative_candidate,0.0
LINC01600,False,False,0,,0.0,0,negative_candidate,0.0
WBP1LP2,False,False,0,,0.0,0,negative_candidate,0.0
CHMP1A,False,False,0,,0.0,0,negative_candidate,0.0
RBM38,False,False,0,,0.0,0,negative_candidate,0.0
IL27RA,False,False,0,,0.0,0,negative_candidate,0.0
C1ORF122,False,False,0,,0.0,0,negative_candidate,0.0
DNM1P46,False,False,0,,0.0,0,negative_candidate,0.0
BATF,False,False,0,,0.0,0,negative_candidate,0.0
STMP1,False,False,0,,0.0,0,negative_candidate,0.0
AMZ2,False,False,0,,0.0,0,negative_candidate,0.0
CSMD3,True,False,1,NCG,1.0,1,single_source_positive,
MFSD5,False,False,0,,0.0,0,negative_candidate,0.0
MIR1251,False,False,0,,0.0,0,negative_candidate,0.0
CLEC3B,False,False,0,,0.0,0,negative_candidate,0.0
CGGBP1,False,False,0,,0.0,0,negative_candidate,0.0
ZNF385A,False,False,0,,0.0,0,negative_candidate,0.0
BAG1,False,False,0,,0.0,0,negative_candidate,0.0
ARSA,False,False,0,,0.0,0,negative_candidate,0.0
SLC39A9,False,False,0,,0.0,0,negative_candidate,0.0
PFDN6,False,False,0,,0.0,0,negative_candidate,0.0
MOB3A,False,False,0,,0.0,0,negative_candidate,0.0
SHANK3,False,False,0,,0.0,0,negative_candidate,0.0
CMTM2,False,False,0,,0.0,0,negative_candidate,0.0
TIA1,True,False,1,NCG,1.0,1,single_source_positive,
BEX3,False,False,0,,0.0,0,negative_candidate,0.0
OR10G3,False,False,0,,0.0,0,negative_candidate,0.0
TPM3,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
BCL2L1,False,False,0,,0.0,0,negative_candidate,0.0
CYB561A3,False,False,0,,0.0,0,negative_candidate,0.0
CACFD1,False,False,0,,0.0,0,negative_candidate,0.0
CNIH4,False,False,0,,0.0,0,negative_candidate,0.0
FABP5P3,False,False,0,,0.0,0,negative_candidate,0.0
RNF135,False,False,0,,0.0,0,negative_candidate,0.0
IRF2BP1,False,False,0,,0.0,0,negative_candidate,0.0
SNRPF,False,False,0,,0.0,0,negative_candidate,0.0
TSSK3,False,False,0,,0.0,0,negative_candidate,0.0
HINT3,False,False,0,,0.0,0,negative_candidate,0.0
C14ORF178,False,False,0,,0.0,0,negative_candidate,0.0
ESRRA,False,False,0,,0.0,0,negative_candidate,0.0
PPA2,False,False,0,,0.0,0,negative_candidate,0.0
DMPK,False,False,0,,0.0,0,negative_candidate,0.0
WDR18,False,False,0,,0.0,0,negative_candidate,0.0
RBBP4,False,False,0,,0.0,0,negative_candidate,0.0
DNASE1L2,False,False,0,,0.0,0,negative_candidate,0.0
TIMM9,False,False,0,,0.0,0,negative_candidate,0.0
TMED5,False,False,0,,0.0,0,negative_candidate,0.0
DDX47,False,False,0,,0.0,0,negative_candidate,0.0
GRK6,False,False,0,,0.0,0,negative_candidate,0.0
UBE2J2,True,False,1,NCG,1.0,1,single_source_positive,
MDFI,False,False,0,,0.0,0,negative_candidate,0.0
CTBP2,False,False,0,,0.0,0,negative_candidate,0.0
AGFG1,False,False,0,,0.0,0,negative_candidate,0.0
SPRING1,False,False,0,,0.0,0,negative_candidate,0.0
PRRT1,True,False,1,NCG,1.0,1,single_source_positive,
TBC1D29P,True,False,1,NCG,1.0,1,single_source_positive,
C11ORF49,True,False,1,NCG,1.0,1,single_source_positive,
TMEM99,False,False,0,,0.0,0,negative_candidate,0.0
CTSL3P,False,False,0,,0.0,0,negative_candidate,0.0
WDR83OS,False,False,0,,0.0,0,negative_candidate,0.0
LIMS1,False,False,0,,0.0,0,negative_candidate,0.0
DUT,False,False,0,,0.0,0,negative_candidate,0.0
MEX3D,False,False,0,,0.0,0,negative_candidate,0.0
GON7,False,False,0,,0.0,0,negative_candidate,0.0
CDIPT,False,False,0,,0.0,0,negative_candidate,0.0
CLCF1,False,False,0,,0.0,0,negative_candidate,0.0
Y_RNA,False,False,0,,0.0,0,negative_candidate,0.0
MGARP,False,False,0,,0.0,0,negative_candidate,0.0
UBE2G1,False,False,0,,0.0,0,negative_candidate,0.0
UTP11,False,False,0,,0.0,0,negative_candidate,0.0
PCGF1,False,False,0,,0.0,0,negative_candidate,0.0
RND1,False,False,0,,0.0,0,negative_candidate,0.0
CENPBD1,False,False,0,,0.0,0,negative_candidate,0.0
MFSD14A,False,False,0,,0.0,0,negative_candidate,0.0
SLC35E1,False,False,0,,0.0,0,negative_candidate,0.0
MIR379,False,False,0,,0.0,0,negative_candidate,0.0
NMB,False,False,0,,0.0,0,negative_candidate,0.0
JKAMP,False,False,0,,0.0,0,negative_candidate,0.0
ELOF1,True,False,1,NCG,1.0,1,single_source_positive,
RBPMS,False,True,1,CIViC,0.9,1,single_source_positive,
MIR300,False,False,0,,0.0,0,negative_candidate,0.0
DCTN3,False,False,0,,0.0,0,negative_candidate,0.0
IFIT1,False,False,0,,0.0,0,negative_candidate,0.0
MIR758,False,False,0,,0.0,0,negative_candidate,0.0
HMGCL,False,False,0,,0.0,0,negative_candidate,0.0
LINC00518,False,False,0,,0.0,0,negative_candidate,0.0
STXBP2,False,False,0,,0.0,0,negative_candidate,0.0
MIR487B,False,False,0,,0.0,0,negative_candidate,0.0
ZCCHC3,False,False,0,,0.0,0,negative_candidate,0.0
BLCAP,True,False,1,NCG,1.0,1,single_source_positive,
SNORD114-4,False,False,0,,0.0,0,negative_candidate,0.0
FXR2,False,False,0,,0.0,0,negative_candidate,0.0
THAP7,False,False,0,,0.0,0,negative_candidate,0.0
PPP1R14C,False,False,0,,0.0,0,negative_candidate,0.0
SNORD114-22,False,False,0,,0.0,0,negative_candidate,0.0
MIR147A,False,False,0,,0.0,0,negative_candidate,0.0
DSCR4,False,False,0,,0.0,0,negative_candidate,0.0
C1ORF109,False,False,0,,0.0,0,negative_candidate,0.0
EQTN,False,False,0,,0.0,0,negative_candidate,0.0
PVR,False,False,0,,0.0,0,negative_candidate,0.0
FAM71D,False,False,0,,0.0,0,negative_candidate,0.0
ATPAF1,False,False,0,,0.0,0,negative_candidate,0.0
CPLX3,False,False,0,,0.0,0,negative_candidate,0.0
LINC02877,False,False,0,,0.0,0,negative_candidate,0.0
RPRD1A,False,False,0,,0.0,0,negative_candidate,0.0
AIMP2,False,True,1,CIViC,0.9,1,single_source_positive,
PTH2,False,False,0,,0.0,0,negative_candidate,0.0
CBY1,False,False,0,,0.0,0,negative_candidate,0.0
MRPS25,False,False,0,,0.0,0,negative_candidate,0.0
MIR633,False,False,0,,0.0,0,negative_candidate,0.0
DENND11,False,False,0,,0.0,0,negative_candidate,0.0
CLDN23,False,False,0,,0.0,0,negative_candidate,0.0
SLC25A4,False,False,0,,0.0,0,negative_candidate,0.0
CLEC11A,False,False,0,,0.0,0,negative_candidate,0.0
PRIMA1,False,False,0,,0.0,0,negative_candidate,0.0
RASSF1,False,False,0,,0.0,0,negative_candidate,0.0
NACA,False,False,0,,0.0,0,negative_candidate,0.0
ZFAND2A,False,False,0,,0.0,0,negative_candidate,0.0
LSM5,False,False,0,,0.0,0,negative_candidate,0.0
GGA1,False,False,0,,0.0,0,negative_candidate,0.0
MIR876,False,False,0,,0.0,0,negative_candidate,0.0
UBP1,False,False,0,,0.0,0,negative_candidate,0.0
RNASE9,False,False,0,,0.0,0,negative_candidate,0.0
SPATA8,False,False,0,,0.0,0,negative_candidate,0.0
FADS1,False,False,0,,0.0,0,negative_candidate,0.0
RAB3D,False,False,0,,0.0,0,negative_candidate,0.0
CDIP1,False,False,0,,0.0,0,negative_candidate,0.0
RNASE4,True,False,1,NCG,1.0,1,single_source_positive,
ERCC1,False,True,1,CIViC,1.0,1,single_source_positive,
HEXD,False,False,0,,0.0,0,negative_candidate,0.0
CDKN2B,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
SYS1,False,False,0,,0.0,0,negative_candidate,0.0
RASSF5,False,False,0,,0.0,0,negative_candidate,0.0
C3ORF56,False,False,0,,0.0,0,negative_candidate,0.0
IMP3,False,False,0,,0.0,0,negative_candidate,0.0
DNALI1,False,False,0,,0.0,0,negative_candidate,0.0
GLRX,False,False,0,,0.0,0,negative_candidate,0.0
HES4,False,False,0,,0.0,0,negative_candidate,0.0
CPSF4,False,False,0,,0.0,0,negative_candidate,0.0
SLC30A7,False,False,0,,0.0,0,negative_candidate,0.0
EIF4A1,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
ZNF830,True,False,1,NCG,1.0,1,single_source_positive,
SIKE1,False,False,0,,0.0,0,negative_candidate,0.0
BANF2,True,False,1,NCG,1.0,1,single_source_positive,
VAPB,False,False,0,,0.0,0,negative_candidate,0.0
LINC02872,False,False,0,,0.0,0,negative_candidate,0.0
EFNB1,False,False,0,,0.0,0,negative_candidate,0.0
PHETA1,False,False,0,,0.0,0,negative_candidate,0.0
RRP7A,False,False,0,,0.0,0,negative_candidate,0.0
MRPL4,False,False,0,,0.0,0,negative_candidate,0.0
DET1,False,False,0,,0.0,0,negative_candidate,0.0
MIR410,False,False,0,,0.0,0,negative_candidate,0.0
C18ORF21,False,False,0,,0.0,0,negative_candidate,0.0
KMT5A,False,False,0,,0.0,0,negative_candidate,0.0
RNU6-1178P,False,False,0,,0.0,0,negative_candidate,0.0
TP73-AS1,False,False,0,,0.0,0,negative_candidate,0.0
ID4,False,False,0,,0.0,0,negative_candidate,0.0
SNORD115-5,False,False,0,,0.0,0,negative_candidate,0.0
IL15RA,False,False,0,,0.0,0,negative_candidate,0.0
P2RX4,False,False,0,,0.0,0,negative_candidate,0.0
TSPYL4,True,False,1,NCG,1.0,1,single_source_positive,
COX11,False,False,0,,0.0,0,negative_candidate,0.0
CWF19L1,False,False,0,,0.0,0,negative_candidate,0.0
OLIG2,True,False,1,NCG,1.0,1,single_source_positive,
C6ORF223,False,False,0,,0.0,0,negative_candidate,0.0
CCDC71L,False,False,0,,0.0,0,negative_candidate,0.0
MIR873,False,False,0,,0.0,0,negative_candidate,0.0
CBS,False,False,0,,0.0,0,negative_candidate,0.0
TXNL1,False,False,0,,0.0,0,negative_candidate,0.0
PDE6H,False,False,0,,0.0,0,negative_candidate,0.0
MED11,False,False,0,,0.0,0,negative_candidate,0.0
SLC25A46,False,False,0,,0.0,0,negative_candidate,0.0
PRKAB2,True,False,1,NCG,1.0,1,single_source_positive,
MIR668,False,False,0,,0.0,0,negative_candidate,0.0
MIR325,False,False,0,,0.0,0,negative_candidate,0.0
MIR422A,False,False,0,,0.0,0,negative_candidate,0.0
ANTKMT,False,False,0,,0.0,0,negative_candidate,0.0
MORC2,False,False,0,,0.0,0,negative_candidate,0.0
NKX6-2,False,False,0,,0.0,0,negative_candidate,0.0
KCTD11,False,False,0,,0.0,0,negative_candidate,0.0
ZNRF2,False,False,0,,0.0,0,negative_candidate,0.0
UNC119,False,False,0,,0.0,0,negative_candidate,0.0
MIR409,False,False,0,,0.0,0,negative_candidate,0.0
BCL7C,False,False,0,,0.0,0,negative_candidate,0.0
TMEM80,False,False,0,,0.0,0,negative_candidate,0.0
SAP30,False,False,0,,0.0,0,negative_candidate,0.0
ATG4B,True,False,1,NCG,1.0,1,single_source_positive,
TERF2,False,True,1,CIViC,1.0,1,single_source_positive,
RELL1,False,False,0,,0.0,0,negative_candidate,0.0
DYRK2,False,False,0,,0.0,0,negative_candidate,0.0
RBP4,False,False,0,,0.0,0,negative_candidate,0.0
MIR1915,False,False,0,,0.0,0,negative_candidate,0.0
MIR557,False,False,0,,0.0,0,negative_candidate,0.0
CINP,False,False,0,,0.0,0,negative_candidate,0.0
MYG1,False,False,0,,0.0,0,negative_candidate,0.0
FAM102B,False,False,0,,0.0,0,negative_candidate,0.0
GPR157,False,False,0,,0.0,0,negative_candidate,0.0
MIR1261,False,False,0,,0.0,0,negative_candidate,0.0
MIR182,False,False,0,,0.0,0,negative_candidate,0.0
CDKN2C,True,False,1,NCG,1.0,1,single_source_positive,
COLCA2,False,False,0,,0.0,0,negative_candidate,0.0
CYGB,False,False,0,,0.0,0,negative_candidate,0.0
SEC22C,False,False,0,,0.0,0,negative_candidate,0.0
MIR329-2,False,False,0,,0.0,0,negative_candidate,0.0
DEFB119,False,False,0,,0.0,0,negative_candidate,0.0
MFSD13A,False,False,0,,0.0,0,negative_candidate,0.0
ZNF205,False,False,0,,0.0,0,negative_candidate,0.0
NOP16,False,False,0,,0.0,0,negative_candidate,0.0
KLC4,False,False,0,,0.0,0,negative_candidate,0.0
MIR299,False,False,0,,0.0,0,negative_candidate,0.0
SLC22A17,False,False,0,,0.0,0,negative_candidate,0.0
RPP38,False,False,0,,0.0,0,negative_candidate,0.0
SNORD116-5,False,False,0,,0.0,0,negative_candidate,0.0
FBXL15,False,False,0,,0.0,0,negative_candidate,0.0
C1ORF194,True,False,1,NCG,1.0,1,single_source_positive,
ACOT8,False,False,0,,0.0,0,negative_candidate,0.0
SNRNP35,True,False,1,NCG,1.0,1,single_source_positive,
PRR3,False,False,0,,0.0,0,negative_candidate,0.0
PTAR1,False,False,0,,0.0,0,negative_candidate,0.0
UBTFL2,False,False,0,,0.0,0,negative_candidate,0.0
DHX33,False,False,0,,0.0,0,negative_candidate,0.0
TGFB3,False,False,0,,0.0,0,negative_candidate,0.0
SPHK1,True,True,2,NCG;CIViC,1.0,1,high_confidence_positive,1.0
GRPEL2,False,False,0,,0.0,0,negative_candidate,0.0
AC244258.1,False,False,0,,0.0,0,negative_candidate,0.0
CNEP1R1,False,False,0,,0.0,0,negative_candidate,0.0
DDX51,True,False,1,NCG,1.0,1,single_source_positive,
SNORD115-1,False,False,0,,0.0,0,negative_candidate,0.0
FAM13B,False,False,0,,0.0,0,negative_candidate,0.0
NRN1,False,False,0,,0.0,0,negative_candidate,0.0
SMIM12,False,False,0,,0.0,0,negative_candidate,0.0
EIF3F,False,False,0,,0.0,0,negative_candidate,0.0
AP002512.3,False,False,0,,0.0,0,negative_candidate,0.0
PLLP,False,False,0,,0.0,0,negative_candidate,0.0
LRP5L,False,False,0,,0.0,0,negative_candidate,0.0
MIR154,False,False,0,,0.0,0,negative_candidate,0.0
MIR1269A,False,False,0,,0.0,0,negative_candidate,0.0
TGIF2LY,False,False,0,,0.0,0,negative_candidate,0.0
DHRS4L2,False,False,0,,0.0,0,negative_candidate,0.0
PMP2,False,False,0,,0.0,0,negative_candidate,0.0
ZNF579,False,False,0,,0.0,0,negative_candidate,0.0
MRPS17,False,False,0,,0.0,0,negative_candidate,0.0
NATD1,False,False,0,,0.0,0,negative_candidate,0.0
BORCS6,False,False,0,,0.0,0,negative_candidate,0.0
MIR193B,False,False,0,,0.0,0,negative_candidate,0.0
RPL26P30,False,False,0,,0.0,0,negative_candidate,0.0
CFLAR,False,True,1,CIViC,1.0,1,single_source_positive,
CASTOR3,False,False,0,,0.0,0,negative_candidate,0.0
TMEM44,False,False,0,,0.0,0,negative_candidate,0.0
PXN,False,False,0,,0.0,0,negative_candidate,0.0
LPCAT3,False,False,0,,0.0,0,negative_candidate,0.0
UNC45A,False,False,0,,0.0,0,negative_candidate,0.0
CLDN22,False,False,0,,0.0,0,negative_candidate,0.0
ABHD16B,False,False,0,,0.0,0,negative_candidate,0.0
ZNF511-PRAP1,False,False,0,,0.0,0,negative_candidate,0.0
RPL23AP82,False,False,0,,0.0,0,negative_candidate,0.0
EVI5L,False,False,0,,0.0,0,negative_candidate,0.0
STAG3L2,False,False,0,,0.0,0,negative_candidate,0.0
CXCL3,False,False,0,,0.0,0,negative_candidate,0.0
CBR3,False,False,0,,0.0,0,negative_candidate,0.0
TRAPPC5,False,False,0,,0.0,0,negative_candidate,0.0
PARL,False,False,0,,0.0,0,negative_candidate,0.0
SSX9P,False,False,0,,0.0,0,negative_candidate,0.0
ASCL4,False,False,0,,0.0,0,negative_candidate,0.0
CRYAB,False,False,0,,0.0,0,negative_candidate,0.0
ING5,False,False,0,,0.0,0,negative_candidate,0.0
IGLJ5,False,False,0,,0.0,0,negative_candidate,0.0
PSRC1,False,False,0,,0.0,0,negative_candidate,0.0
MIR369,False,False,0,,0.0,0,negative_candidate,0.0
FAM86C1P,False,False,0,,0.0,0,negative_candidate,0.0
KLRA1P,False,False,0,,0.0,0,negative_candidate,0.0
ZNF767P,False,False,0,,0.0,0,negative_candidate,0.0
MIR1185-2,False,False,0,,0.0,0,negative_candidate,0.0
SIN3B,True,False,1,NCG,1.0,1,single_source_positive,
MNT,False,False,0,,0.0,0,negative_candidate,0.0
AC055839.2,False,False,0,,0.0,0,negative_candidate,0.0
TUBB4AP1,False,False,0,,0.0,0,negative_candidate,0.0
LRCH4,False,False,0,,0.0,0,negative_candidate,0.0
DUSP13,False,False,0,,0.0,0,negative_candidate,0.0
COX19,False,False,0,,0.0,0,negative_candidate,0.0
GPS2,True,False,1,NCG,1.0,1,single_source_positive,
N4BP2L1,False,False,0,,0.0,0,negative_candidate,0.0
C20ORF197,False,False,0,,0.0,0,negative_candidate,0.0
LINC00303,False,False,0,,0.0,0,negative_candidate,0.0
ACR,False,False,0,,0.0,0,negative_candidate,0.0
MIR411,False,False,0,,0.0,0,negative_candidate,0.0
TMEM234,False,False,0,,0.0,0,negative_candidate,0.0
KNCN,False,False,0,,0.0,0,negative_candidate,0.0
SPACA7,False,False,0,,0.0,0,negative_candidate,0.0
MIR587,False,False,0,,0.0,0,negative_candidate,0.0
HLA-DRB9,False,False,0,,0.0,0,negative_candidate,0.0
LINC01565,False,False,0,,0.0,0,negative_candidate,0.0
HELLPAR,False,False,0,,0.0,0,negative_candidate,0.0
MIR543,False,False,0,,0.0,0,negative_candidate,0.0
S100A3,False,False,0,,0.0,0,negative_candidate,0.0
MIR654,False,False,0,,0.0,0,negative_candidate,0.0
SNORD115-32,False,False,0,,0.0,0,negative_candidate,0.0
SNORD115-33,False,False,0,,0.0,0,negative_candidate,0.0
BIN3,False,False,0,,0.0,0,negative_candidate,0.0
ARPP19P2,False,False,0,,0.0,0,negative_candidate,0.0
MIR412,False,False,0,,0.0,0,negative_candidate,0.0
C8ORF31,False,False,0,,0.0,0,negative_candidate,0.0
CDRT15P3,False,False,0,,0.0,0,negative_candidate,0.0
MIR450A2,False,False,0,,0.0,0,negative_candidate,0.0
OR52A4P,False,False,0,,0.0,0,negative_candidate,0.0
SNORD115-37,False,False,0,,0.0,0,negative_candidate,0.0
METAZOA_SRP,False,False,0,,0.0,0,negative_candidate,0.0
MIR376A2,False,False,0,,0.0,0,negative_candidate,0.0
GDPD5,False,False,0,,0.0,0,negative_candidate,0.0
GPM6B,False,False,0,,0.0,0,negative_candidate,0.0
CLLU1,False,False,0,,0.0,0,negative_candidate,0.0
LTC4S,False,False,0,,0.0,0,negative_candidate,0.0
TMEM183B,False,False,0,,0.0,0,negative_candidate,0.0
MIR542,False,False,0,,0.0,0,negative_candidate,0.0
KBTBD13,False,False,0,,0.0,0,negative_candidate,0.0
